AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
3.857045144,0,0.259265827,0,7,2,1,FALSE,3497,85,1,1,FALSE,0,3497,0
3.627051984,0.090582745,0.275706002,0.166666667,7,12,3,FALSE,3498,36.3,9,2,FALSE,0,3498,46255028
3.802667579,0,0.262973289,0,7,2,1,FALSE,3499,87,1,1,FALSE,0,3499,0
3.364227086,0.723725703,0.297245095,0.047619048,7,14,7,FALSE,3500,81.42857143,7,7,FALSE,0,3500,286579386
3.458447332,0,0.289147095,1,7,5,2,FALSE,3501,169.3333333,3,2,FALSE,0,3501,0
0,0,0,0,0,1,1,FALSE,3502,199,0,0,FALSE,0,3502,0
3.483071135,0,0.287102951,1,7,4,2,FALSE,3503,259.5,2,2,FALSE,0,3503,0
3.352599179,0.038818204,0.298276038,0.433333333,6,9,4,FALSE,3466,188,5,3,FALSE,0,3466,14420794
2.996067031,3.267018496,0.333770903,0.168115942,6,84,40,FALSE,3429,80.65217391,44,38,FALSE,0,3429,1939406217
3.138679891,1.112475735,0.318605285,0.066666667,6,16,7,FALSE,3504,139.7,9,6,FALSE,0,3504,454184660
3.857045144,0,0.259265827,0,7,2,1,FALSE,3505,85,1,1,FALSE,0,3505,0
3.117818057,0.697251871,0.320737125,0,6,10,5,FALSE,3506,251.8,5,5,FALSE,0,3506,452463540
3.372948016,0.018411075,0.296476553,0.5,6,7,3,FALSE,3272,160.25,4,3,FALSE,0,3272,10888100
3.415184679,0,0.292809934,0,7,2,1,FALSE,3507,795,1,1,FALSE,0,3507,0
3.389021888,0.001726458,0.295070387,0.5,7,4,2,FALSE,3302,262.5,2,2,FALSE,0,3302,2822554
2.968365253,1.316332719,0.336885765,0.19047619,6,38,18,FALSE,3427,115.6666667,20,17,FALSE,0,3427,954426432
3.173563611,0.136593842,0.315103184,0,7,3,1,FALSE,3508,615.5,2,1,FALSE,0,3508,198366122
3.671511628,0.00513865,0.272367379,0.333333333,7,6,3,FALSE,3509,40.33333333,3,3,FALSE,0,3509,3772329
3.766928865,0.005826719,0.265468246,0.166666667,7,7,4,FALSE,3510,84,3,3,FALSE,0,3510,2255777
3.346101231,0.081951466,0.298855274,0.416666667,7,8,4,FALSE,3511,166.5,4,4,FALSE,0,3511,45577846
3.887140903,0.858593982,0.25725849,0.096153846,7,21,9,FALSE,3512,40.23076923,12,8,FALSE,0,3512,417847046
3.149281806,0.049140952,0.317532714,0,6,3,1,FALSE,3514,616.5,2,1,FALSE,0,3514,171922249
3.094733242,0.111534144,0.323129628,0.5,6,7,3,FALSE,3515,369.5,4,3,FALSE,0,3515,337215247
3.336012312,0.037891922,0.299759086,0.5,6,7,3,FALSE,2050,221.75,4,3,FALSE,0,2050,13197793
0,0,0,0,0,2,2,FALSE,3517,53,0,0,FALSE,0,3517,0
3.857045144,0,0.259265827,0,7,2,1,FALSE,3518,85,1,1,FALSE,0,3518,0
3.409199726,0.027047094,0.293323971,0.333333333,6,6,3,FALSE,3520,119.6666667,3,3,FALSE,0,3520,10051201
3.71494528,0.264556888,0.269182969,0.333333333,7,5,2,FALSE,3521,74,3,2,FALSE,0,3521,104071725
4.615595075,0.007707158,0.216656787,0,8,6,4,FALSE,3522,16.5,2,2,FALSE,0,3522,3584738
3.511798906,0,0.284754346,0,7,2,1,FALSE,3523,438,1,1,FALSE,0,3523,0
3.768638851,0.013824538,0.265347793,0,7,4,2,FALSE,3524,32,2,2,FALSE,0,3524,5884563
4.154753762,0,0.240688151,0,7,2,1,FALSE,3525,78,1,1,FALSE,0,3525,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3415,438,1,1,FALSE,0,3415,0
0,0,0,0.035714286,0,8,8,FALSE,3513,44.625,0,0,FALSE,0,3513,0
3.30249658,0.033400884,0.302801222,0.1,7,12,6,FALSE,3528,93.66666667,6,6,FALSE,0,3528,31530730
4.383036936,0,0.22815231,0,7,2,1,FALSE,3529,8,1,1,FALSE,0,3529,0
3.103454172,0.167281351,0.32222161,0.333333333,6,8,4,FALSE,3526,368.5,4,4,FALSE,0,3526,385141056
0,0,0,0,0,1,1,FALSE,3532,795,0,0,FALSE,0,3532,0
3.105506156,0.417696765,0.3220087,0.166666667,6,12,6,FALSE,3533,229.6666667,6,6,FALSE,0,3533,456020596
3.415184679,0,0.292809934,0,7,2,1,FALSE,3536,795,1,1,FALSE,0,3536,0
3.907147743,0,0.255941179,0,7,2,1,FALSE,3537,59,1,1,FALSE,0,3537,0
3.281805746,0.015480316,0.304710296,0.666666667,6,8,4,FALSE,3538,284.25,4,4,FALSE,0,3538,15589518
3.145690834,8.105161339,0.317895195,0.052564103,6,64,27,FALSE,3527,40.125,37,24,FALSE,0,3527,2858893207
3.879103967,0.16593214,0.257791492,0.107142857,7,12,5,FALSE,3539,22.5,7,4,FALSE,0,3539,85160089
3.960670315,0.85130347,0.252482514,0,7,5,2,FALSE,3540,8.666666667,3,2,FALSE,0,3540,238007091
3.764192886,0,0.2656612,0,7,2,1,FALSE,3542,27,1,1,FALSE,0,3542,0
3.272400821,0.113752008,0.305586038,0.119047619,7,10,5,FALSE,3543,108.8571429,5,3,FALSE,0,3543,58852414
3.464261286,0.027402835,0.288661829,0,7,4,2,FALSE,3541,108.5,2,2,FALSE,0,3541,14481859
3.690321477,0,0.270979102,0,7,2,1,FALSE,3546,56,1,1,FALSE,0,3546,0
2.958447332,2.774378114,0.338015144,0.132773109,6,62,32,FALSE,3545,78.97142857,30,27,FALSE,0,3545,1539664250
3.466997264,1.585616294,0.288434032,0.090909091,7,19,10,FALSE,3547,35.81818182,9,8,FALSE,0,3547,555422056
3.511627907,0.007693935,0.284768212,0.333333333,7,5,3,FALSE,3548,149.3333333,2,2,FALSE,0,3548,2420099
3.110465116,0.227694905,0.321495327,0.244444444,6,18,8,FALSE,3549,143.3,10,8,FALSE,0,3549,112007454
3.500170999,0,0.285700327,1,7,3,2,FALSE,3496,213,1,1,FALSE,0,3496,0
0,0,0,0,0,1,1,FALSE,3100,198,0,0,FALSE,0,3100,0
3.589603283,0,0.278582317,0,6,2,1,FALSE,3550,216,1,1,FALSE,0,3550,0
4.930574555,0,0.20281612,0.5,8,3,2,FALSE,3551,113.5,1,1,FALSE,0,3551,0
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3553,59.66666667,1,0,FALSE,0,3553,630793
0,0,0,0.066666667,0,16,16,FALSE,3552,17.625,0,0,FALSE,0,3552,0
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3554,59.66666667,1,0,FALSE,0,3554,630793
0,0,0,0.5,0,2,2,FALSE,3555,81.5,0,0,FALSE,0,3555,0
1.333333333,0.001657137,0.75,0.232142857,2,8,2,FALSE,3556,25,6,0,FALSE,0,3556,1059339
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3557,59.66666667,1,0,FALSE,0,3557,630793
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3558,59.66666667,1,0,FALSE,0,3558,630793
0,0,0,0,0,1,1,FALSE,3559,85,0,0,FALSE,0,3559,0
0,0,0,0,0,2,2,FALSE,3560,128.5,0,0,FALSE,0,3560,0
4.154753762,0.001998288,0.240688151,0.333333333,7,4,3,FALSE,3561,47.33333333,1,1,FALSE,0,3561,666742
1,5.89E-04,1,0.35,1,5,4,FALSE,3562,78.6,1,0,FALSE,0,3562,630793
1,5.89E-04,1,0.416666667,1,4,2,FALSE,3563,45.5,2,0,FALSE,0,3563,630793
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3564,59,1,0,FALSE,0,3564,630793
1,0.003216213,1,0.233333333,1,6,2,FALSE,3565,31,4,0,FALSE,0,3565,1423916
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3566,59,1,0,FALSE,0,3566,630793
1,0,1,0.333333333,1,3,2,FALSE,3567,78,1,0,FALSE,0,3567,0
3.309849521,0,0.302128539,1,6,6,3,FALSE,3568,363.3333333,3,3,FALSE,0,3568,0
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3569,58.33333333,1,0,FALSE,0,3569,630793
1,5.89E-04,1,0.333333333,1,3,2,FALSE,3570,58.33333333,1,0,FALSE,0,3570,630793
3.167407661,2.676083775,0.315715597,0.052631579,6,35,18,FALSE,3571,47.89473684,17,16,FALSE,0,3571,943109639
0,0,0,0,0,1,1,FALSE,3516,85,0,0,FALSE,0,3516,0
3.098324213,1.248216371,0.322755119,0.222617354,6,50,24,FALSE,3572,57.73684211,26,12,FALSE,0,3572,627836558
3.511798906,0,0.284754346,0,7,2,1,FALSE,3126,438,1,1,FALSE,0,3126,0
3.418091655,0.039232279,0.292560908,0.333333333,7,6,3,FALSE,3573,158.3333333,3,3,FALSE,0,3573,9164278
3.359439124,0.114485228,0.297668737,0.047619048,6,13,6,FALSE,3574,65.14285714,7,6,FALSE,0,3574,34293477
4.264192886,0,0.234510968,0,7,2,1,FALSE,3575,6,1,1,FALSE,0,3575,0
3.752949222,0,0.266457109,0,7,1,0,FALSE,3576,133,1,0,FALSE,0,3576,0
3.386798906,0.084059422,0.295264061,0,7,4,2,FALSE,3577,399,2,2,FALSE,0,3577,9992418
2.910567715,8.511484281,0.343575583,0.070135747,6,94,46,FALSE,3578,56.15384615,48,42,FALSE,0,3578,3236161604
3.749316005,0,0.266715315,0,7,2,1,FALSE,3579,198,1,1,FALSE,0,3579,0
3.339090287,0.317304086,0.299482767,0.041666667,7,16,7,FALSE,3581,53.33333333,9,7,FALSE,0,3581,115759273
3.56378249,0.834760774,0.280600739,0,7,12,6,FALSE,3583,25.33333333,6,6,FALSE,0,3583,244924175
3.423905609,0,0.292064126,1,6,3,1,FALSE,3584,286,2,1,FALSE,0,3584,0
3.460670315,5.47E-04,0.28896136,0.666666667,7,5,3,FALSE,3585,201.3333333,2,2,FALSE,0,3585,363382
3.888679891,0.001524176,0.257156677,0,7,4,2,FALSE,3586,30.5,2,2,FALSE,0,3586,744447
3.49504104,0,0.286119673,0,6,2,1,FALSE,2019,439,1,1,FALSE,0,2019,0
0,0,0,0,0,1,1,FALSE,3587,795,0,0,FALSE,0,3587,0
3.907147743,0,0.255941179,0,7,2,1,FALSE,3544,59,1,1,FALSE,0,3544,0
3.341484268,0.037607702,0.299268205,0,7,4,2,FALSE,3588,424,2,2,FALSE,0,3588,20021942
3.863543092,0,0.258829778,0,7,2,1,FALSE,3589,84,1,1,FALSE,0,3589,0
3.902701778,0.050610975,0.256232748,0,7,4,2,FALSE,3580,29.5,2,2,FALSE,0,3580,20573817
3.301812585,0.132610878,0.302863949,0.119047619,6,12,5,FALSE,3590,112.7142857,7,5,FALSE,0,3590,64778978
3.502222982,0.009919016,0.285532933,0.5,7,4,2,FALSE,3591,222.5,2,2,FALSE,0,3591,3115294
3.499658003,1.470929205,0.285742207,0.033333333,7,17,7,FALSE,3593,36.6,10,7,FALSE,0,3593,572605677
3.415184679,0,0.292809934,0,7,2,1,FALSE,3594,795,1,1,FALSE,0,3594,0
3.256839945,7.40E-04,0.307046099,0.333333333,6,5,2,FALSE,3596,260.3333333,3,2,FALSE,0,3596,1624807
3.960499316,0.008581483,0.252493416,0.083333333,7,5,2,FALSE,3597,10.75,3,1,FALSE,0,3597,3205667
3.386798906,0.006322372,0.295264061,0.333333333,7,6,3,FALSE,3592,122.3333333,3,3,FALSE,0,3592,4841972
4.225205198,0,0.236674896,0,8,2,1,FALSE,3599,23,1,1,FALSE,0,3599,0
3.075752394,0.58532409,0.3251237,0.296703297,6,24,13,FALSE,3600,120.5,11,10,FALSE,0,3600,281732924
3.535738714,0,0.282826329,0,6,2,1,FALSE,3601,326,1,1,FALSE,0,3601,0
3.296169631,0.015276815,0.303382444,0.666666667,7,7,4,FALSE,3534,206.5,3,3,FALSE,0,3534,8715988
4.110123119,0,0.243301714,0,7,2,1,FALSE,3602,22,1,1,FALSE,0,3602,0
3.469904241,0.005118351,0.288192391,0.166666667,7,6,2,FALSE,3603,60.5,4,2,FALSE,0,3603,2848284
3.910396717,0,0.255728529,0,7,2,1,FALSE,3604,52,1,1,FALSE,0,3604,0
3.45622435,0.003009057,0.289333069,0.5,7,4,2,FALSE,3605,235,2,2,FALSE,0,3605,2894116
0,0,0,0,0,1,1,FALSE,3606,795,0,0,FALSE,0,3606,0
4.049076607,0,0.246969889,0,7,2,1,FALSE,3607,13,1,1,FALSE,0,3607,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3608,438,1,1,FALSE,0,3608,0
3.363885089,0.167619183,0.297275315,0.083333333,7,7,3,FALSE,3609,133.5,4,3,FALSE,0,3609,73317013
3.282660739,0.030607933,0.304630932,0.166666667,6,7,4,FALSE,3610,167,3,3,FALSE,0,3610,39199414
3.153385773,1.015373222,0.317119462,0.234848485,6,22,11,FALSE,3611,128.75,11,10,FALSE,0,3611,332924582
3.511798906,0,0.284754346,0,7,2,1,FALSE,3612,438,1,1,FALSE,0,3612,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3613,438,1,1,FALSE,0,3613,0
0,0,0,0,0,1,1,FALSE,3614,795,0,0,FALSE,0,3614,0
3.264021888,0.103035859,0.306370495,0.333333333,6,5,3,FALSE,3615,310.6666667,2,2,FALSE,0,3615,82068845
0,0,0,0,0,1,1,FALSE,3616,795,0,0,FALSE,0,3616,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,3617,795,1,1,FALSE,0,3617,0
3.149281806,0.081266189,0.317532714,0,6,4,2,FALSE,3618,616.5,2,2,FALSE,0,3618,289085464
4.166894665,0.002034581,0.239986868,0,7,2,1,FALSE,3619,86,1,0,FALSE,0,3619,561338
3.708618331,0.097107664,0.269642198,0.35,7,10,5,FALSE,3620,60.4,5,5,FALSE,0,3620,54543050
3.310533516,0.087974592,0.302066116,0.178571429,6,16,8,FALSE,3621,87.625,8,8,FALSE,0,3621,61283862
4.336696306,0,0.230590276,0,7,2,1,FALSE,3622,10,1,1,FALSE,0,3622,0
3.142099863,0.479089699,0.318258503,0.357142857,6,14,6,FALSE,3624,123.5,8,6,FALSE,0,3624,135471495
3.910396717,0,0.255728529,0,7,2,1,FALSE,3625,52,1,1,FALSE,0,3625,0
3.367818057,0.036570819,0.296928154,0.333333333,6,6,3,FALSE,3623,297.6666667,3,3,FALSE,0,3623,13382835
3.489398085,0.003588414,0.286582378,0.333333333,7,5,3,FALSE,3626,148.6666667,2,2,FALSE,0,3626,2808228
4.960499316,0,0.201592609,0,8,2,1,FALSE,3627,3,1,1,FALSE,0,3627,0
3.179206566,0.032757256,0.31454389,0.416666667,6,8,4,FALSE,3628,198.5,4,4,FALSE,0,3628,32540120
3.415184679,0,0.292809934,0,7,2,1,FALSE,3631,795,1,1,FALSE,0,3631,0
4.383549932,0.021264776,0.22812561,0.166666667,8,4,3,FALSE,3632,339.3333333,1,1,FALSE,0,3632,3945437
0,0,0,0,0,1,1,FALSE,3633,795,0,0,FALSE,0,3633,0
0,0,0,0,0,1,1,FALSE,3634,795,0,0,FALSE,0,3634,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,3635,795,1,1,FALSE,0,3635,0
3.62380301,0.697198024,0.27595319,0.1,7,10,5,FALSE,3629,34.4,5,5,FALSE,0,3629,288899525
0,0,0,0,0,1,1,FALSE,3636,120,0,0,FALSE,0,3636,0
0,0,0,0,0,1,1,FALSE,3637,436,0,0,FALSE,0,3637,0
4.154753762,0,0.240688151,0,7,2,1,FALSE,3639,78,1,1,FALSE,0,3639,0
4.60123119,0.008040432,0.217333135,0.333333333,8,5,3,FALSE,3519,75.66666667,2,2,FALSE,0,3519,1259592
2.914671683,6.209781978,0.343091816,0.079487179,6,70,36,FALSE,3642,70,34,30,FALSE,0,3642,2491427609
3.500170999,0,0.285700327,0,7,2,1,FALSE,3643,210,1,1,FALSE,0,3643,0
0,0,0,0,0,1,1,FALSE,3644,212,0,0,FALSE,0,3644,0
3.894151847,0.001268747,0.256795328,0,7,4,2,FALSE,3645,24.5,2,2,FALSE,0,3645,745706
3.378077975,0.00464794,0.296026322,0.333333333,7,5,2,FALSE,3582,251.6666667,3,2,FALSE,0,3582,10175026
3.114227086,0.481175265,0.321106962,0.281818182,6,20,11,FALSE,3646,153,9,9,FALSE,0,3646,221710285
3.511798906,0,0.284754346,0,7,2,1,FALSE,3647,438,1,1,FALSE,0,3647,0
3.255129959,1.177668294,0.307207397,0.088235294,7,28,12,FALSE,3641,51.35294118,16,11,FALSE,0,3641,686909809
3.150478796,0.278457721,0.317412071,0.15,6,9,5,FALSE,3648,229.4,4,4,FALSE,0,3648,172132702
3.415868673,0,0.292751302,1,6,4,2,FALSE,3650,327,2,2,FALSE,0,3650,0
3.749316005,0,0.266715315,0,7,2,1,FALSE,3652,198,1,1,FALSE,0,3652,0
3.058823529,4.656549942,0.326923077,0.060606061,6,57,25,FALSE,3653,49.60606061,32,24,FALSE,0,3653,1961121893
4.058652531,0,0.246387192,0,7,2,1,FALSE,3654,33,1,1,FALSE,0,3654,0
3.188440492,0.177578911,0.313632951,0.2,6,21,11,FALSE,3655,125.4545455,10,10,FALSE,0,3655,122936481
3.857045144,0,0.259265827,0,7,2,1,FALSE,3657,85,1,1,FALSE,0,3657,0
3.535738714,0,0.282826329,0,6,2,1,FALSE,3658,326,1,1,FALSE,0,3658,0
3.597298222,0,0.277986405,0.5,7,3,1,FALSE,3659,124.5,2,1,FALSE,0,3659,0
2.986833105,0.576679061,0.334802771,0.323529412,6,31,16,FALSE,3531,148.7222222,15,13,FALSE,0,3531,404993636
3.48495212,0.012713865,0.286947988,0,7,4,2,FALSE,3661,125,2,2,FALSE,0,3661,7298013
3.372264022,0,0.296536687,1,7,4,2,FALSE,3535,365.5,2,2,FALSE,0,3535,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3662,438,1,1,FALSE,0,3662,0
3.259746922,0.004108097,0.306772281,0,6,3,1,FALSE,3663,464,2,1,FALSE,0,3663,10938489
3.456053352,0,0.289347385,1,7,4,2,FALSE,3664,285.5,2,2,FALSE,0,3664,0
3.316581197,0.391312285,0.301515308,0.2,6,7,1,FALSE,3665,170.1666667,6,1,FALSE,0,3665,236966976
3.161593707,3.925901138,0.316296176,0.110980392,6,70,26,FALSE,3640,33.76470588,44,19,FALSE,0,3640,1817961231
3.26128591,3.152870475,0.306627517,0.066666667,7,20,10,FALSE,3666,94.9,10,10,FALSE,0,3666,1020886850
3.891586867,6.32E-04,0.256964584,0,7,3,1,FALSE,3667,13,2,1,FALSE,0,3667,222964
3.4625513,0,0.288804385,1,7,4,2,FALSE,3668,275,2,2,FALSE,0,3668,0
3.115253078,8.837895533,0.321001208,0.024358974,6,75,37,FALSE,3669,43.725,38,35,FALSE,0,3669,3618430581
4.796169631,0,0.208499715,0.5,7,2,1,FALSE,3671,124.5,1,0,FALSE,0,3671,0
4.316410256,0,0.231673993,0,7,2,1,FALSE,3672,6,1,1,FALSE,0,3672,0
3.589603283,0,0.278582317,0,6,2,1,FALSE,3673,216,1,1,FALSE,0,3673,0
4.058652531,0,0.246387192,0,7,2,1,FALSE,3674,33,1,1,FALSE,0,3674,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3675,438,1,1,FALSE,0,3675,0
3.500170999,0,0.285700327,0,7,2,1,FALSE,3676,210,1,1,FALSE,0,3676,0
3.48495212,0.006751348,0.286947988,0,7,3,1,FALSE,3670,125,2,1,FALSE,0,3670,3963686
3.708960328,0.133053082,0.269617335,0.25,7,8,4,FALSE,3189,74,4,4,FALSE,0,3189,60018770
3.149281806,0.081266189,0.317532714,0,6,4,2,FALSE,3677,616.5,2,2,FALSE,0,3677,289085464
3.780437756,0,0.264519631,0,7,2,1,FALSE,3678,112,1,1,FALSE,0,3678,0
3.493844049,0,0.286217698,1,7,4,2,FALSE,3679,230,2,2,FALSE,0,3679,0
4.230164159,0,0.236397445,0,7,2,1,FALSE,3680,14,1,1,FALSE,0,3680,0
3.502906977,0,0.285477178,1,7,4,2,FALSE,3681,233.5,2,2,FALSE,0,3681,0
3.192031464,0.004181302,0.31328012,0.9,6,10,5,FALSE,3682,234.4,5,5,FALSE,0,3682,7338192
2.985465116,0.91251875,0.334956183,0.280632411,6,45,23,FALSE,3630,105.6521739,22,22,FALSE,0,3630,625808973
3.555574555,0.013552392,0.281248497,0,7,4,2,FALSE,3683,220.5,2,2,FALSE,0,3683,3780649
3.511798906,0,0.284754346,0,7,2,1,FALSE,3684,438,1,1,FALSE,0,3684,0
0,0,0,0,0,1,1,FALSE,3685,40,0,0,FALSE,0,3685,0
4.115082079,0,0.243008519,0,7,2,1,FALSE,3686,40,1,1,FALSE,0,3686,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3687,438,1,1,FALSE,0,3687,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3688,438,1,1,FALSE,0,3688,0
0,0,0,0,0,1,1,FALSE,3690,795,0,0,FALSE,0,3690,0
0,0,0,0,0,1,1,FALSE,3691,795,0,0,FALSE,0,3691,0
0,0,0,0,0,1,1,FALSE,3692,795,0,0,FALSE,0,3692,0
0,0,0,0,0,1,1,FALSE,3693,795,0,0,FALSE,0,3693,0
3.749316005,0,0.266715315,1,7,3,2,FALSE,3694,128.5,1,1,FALSE,0,3694,0
3.463406293,0.011446537,0.28873309,0,7,6,3,FALSE,3695,82.66666667,3,3,FALSE,0,3695,7872385
3.107729138,0.115722608,0.321778365,0.333333333,6,6,3,FALSE,3696,481.6666667,3,3,FALSE,0,3696,356098359
3.191860465,1.715650781,0.313296903,0.086956522,6,43,21,FALSE,3656,51.60869565,22,20,FALSE,0,3656,870235861
3.749316005,0,0.266715315,0,7,2,1,FALSE,2907,198,1,1,FALSE,0,2907,0
3.127564979,0.454455837,0.319737562,0.410714286,6,13,5,FALSE,3697,161.25,8,5,FALSE,0,3697,203557791
0,0,0,0,0,1,1,FALSE,3698,8,0,0,FALSE,0,3698,0
3.933310534,0,0.254238762,0,7,2,1,FALSE,3700,48,1,1,FALSE,0,3700,0
3.764192886,0,0.2656612,0,7,2,1,FALSE,3595,27,1,1,FALSE,0,3595,0
3.933310534,0,0.254238762,0,7,2,1,FALSE,3701,48,1,1,FALSE,0,3701,0
3.511798906,0,0.284754346,0,7,2,1,FALSE,3702,438,1,1,FALSE,0,3702,0
3.749316005,0,0.266715315,0,7,2,1,FALSE,3074,198,1,1,FALSE,0,3074,0
2.904582763,8.113631546,0.344283528,0.111372549,6,97,48,FALSE,3699,66.60784314,49,46,FALSE,0,3699,3908272488
3.630813953,0.024976548,0.275420336,0.166666667,7,7,3,FALSE,3704,49.75,4,3,FALSE,0,3704,15673542
4.115082079,0,0.243008519,0,7,2,1,FALSE,3705,40,1,1,FALSE,0,3705,0
3.500170999,0,0.285700327,0,7,2,1,FALSE,3706,210,1,1,FALSE,0,3706,0
2.959131327,3.422534502,0.337937012,0.111864407,6,88,38,FALSE,3707,51.45,50,28,FALSE,0,3707,1788798302
4.21870725,0,0.237039439,0,7,2,1,FALSE,3708,47,1,1,FALSE,0,3708,0
3.933310534,0,0.254238762,0,7,2,1,FALSE,3709,48,1,1,FALSE,0,3709,0
3.589603283,0,0.278582317,0,6,2,1,FALSE,3710,216,1,1,FALSE,0,3710,0
4.154753762,0,0.240688151,0,7,2,1,FALSE,3712,78,1,1,FALSE,0,3712,0
3.472127223,0.012357618,0.28800788,0.25,6,9,4,FALSE,3713,86.2,5,4,FALSE,0,3713,9787777
3.133378933,0.56742211,0.319144292,0.296703297,6,23,12,FALSE,3715,120.2857143,11,9,FALSE,0,3715,317601961
4.092339261,0,0.244359017,0,7,2,1,FALSE,3716,10,1,1,FALSE,0,3716,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,3717,795,1,1,FALSE,0,3717,0
3.398597811,0.059829365,0.294238994,0,6,4,1,FALSE,3718,268.3333333,3,1,FALSE,0,3718,10725622
2.795143639,9.633505755,0.357763367,0.091772152,6,130,61,FALSE,3719,61.925,69,50,FALSE,0,3719,4804335630
2.764534884,14.64057465,0.361724501,0.081161519,6,204,96,FALSE,3649,53.74107143,108,92,FALSE,0,3649,8118213605
3.764363885,0.012364703,0.265649132,0,7,3,2,FALSE,3720,453.5,1,1,FALSE,0,3720,19556955
3.428864569,0.026303781,0.291641731,0.25,6,7,3,FALSE,3689,105.8,4,2,FALSE,0,3689,8494232
4.261114911,0,0.234680364,0,8,2,1,FALSE,3721,10,1,1,FALSE,0,3721,0
2.818570451,11.27668827,0.354789783,0.076793604,6,135,46,FALSE,3722,54.98979592,89,37,FALSE,0,3722,5979311109
3.453830369,0.067343322,0.289533617,0.122222222,7,14,7,FALSE,3723,62.4,7,4,FALSE,0,3723,35483854
3.333960328,1.114633719,0.299943581,0.181818182,7,20,11,FALSE,3724,85.18181818,9,9,FALSE,0,3724,487775171
3.013166895,1.679171145,0.331876738,0.180952381,7,27,13,FALSE,3725,118.3333333,14,12,FALSE,0,3725,738619614
3.16877565,0.10827235,0.3155793,0.1,7,10,5,FALSE,2431,214.8,5,5,FALSE,0,2431,72026802
0,0,0,0,0,1,1,FALSE,3726,47,0,0,FALSE,0,3726,0
3.789842681,0,0.263863195,0,7,2,1,FALSE,3727,153,1,1,FALSE,0,3727,0
3.431087551,0.006745352,0.291452778,0.3,7,8,4,FALSE,3703,150.6,4,3,FALSE,0,3703,2881395
2.85619015,2.435584953,0.350116745,0.256410256,6,75,36,FALSE,3714,109.4615385,39,36,FALSE,0,3714,1468553425
0,0,0,0,0,1,1,FALSE,3728,212,0,0,FALSE,0,3728,0
3.500170999,0.002969321,0.285700327,0,7,3,2,FALSE,3729,213.5,1,1,FALSE,0,3729,2580828
3.820109439,0.013908675,0.261772605,0,6,4,2,FALSE,3730,73.5,2,2,FALSE,0,3730,6547296
4.260772914,0.813151411,0.234699201,0,8,4,2,FALSE,3731,5.5,2,2,FALSE,0,3731,258590598
5.260601915,0,0.190092316,0,9,2,1,FALSE,3732,2,1,1,FALSE,0,3732,0
3.95622435,0,0.252766252,0,7,2,1,FALSE,3733,24,1,1,FALSE,0,3733,0
3.688611491,0.08292254,0.271104724,0.055555556,7,14,8,FALSE,3734,19.33333333,6,5,FALSE,0,3734,32443530
2.671169631,43.80671574,0.374367838,0.038996746,6,262,129,FALSE,3735,42.3358209,133,128,FALSE,0,3735,17659575972
4.10499316,0.012065568,0.243605765,0.166666667,7,5,3,FALSE,3736,45,2,2,FALSE,0,3736,8150950
4.253077975,0,0.235123834,0,7,2,1,FALSE,3737,13,1,1,FALSE,0,3737,0
3.156976744,0.443220197,0.316758748,0.217948718,7,24,13,FALSE,3389,109.6153846,11,11,FALSE,0,3389,273209371
3.201436389,0.974389016,0.312359791,0.145238095,6,38,19,FALSE,3738,68.38095238,19,17,FALSE,0,3738,499106133
3.414842681,0.433563312,0.292839259,0,7,3,1,FALSE,3739,398,2,1,FALSE,0,3739,175000390
3.325923393,0,0.30066838,1,7,4,2,FALSE,3740,425.5,2,2,FALSE,0,3740,0
0,0,0,0,0,1,1,FALSE,3741,795,0,0,FALSE,0,3741,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,3742,795,1,1,FALSE,0,3742,0
3.000170999,10.86197081,0.333314335,0.077878788,6,113,81,FALSE,3744,66.07,32,13,FALSE,0,3744,4972743066
3.279069767,0.882473297,0.304964539,0.25,6,10,5,FALSE,3160,148.6,5,5,FALSE,0,3160,444367840
4.278898769,0,0.233704991,0,7,2,1,FALSE,3745,5,1,1,FALSE,0,3745,0
3.394664843,0.914000036,0.294579891,0.125,6,12,4,FALSE,3660,65.375,8,4,FALSE,0,3660,439315045
4.394493844,0,0.227557493,0,7,2,1,FALSE,3747,8,1,1,FALSE,0,3747,0
